cid,qid,t_start,t_sqe_copy,t_doorbell,t_completion,t_end,t_poll_cycles,submit_ns,completion_ns,submit_preamble_ns,tracker_alloc_ns,addr_xlate_ns,cmd_construct_ns,fence_ns,doorbell_ns,cqe_detect_ns,tracker_lookup_ns,state_dealloc_ns
191,0,21012970102,21013061681,21013061801,21013066817,21013067044,724,45847,113,73,22582,23074,56,31,18,20,11,80
191,0,21013308800,21013309623,21013309743,21013311675,21013334249,412,471,11286,73,261,19,56,31,18,20,11,11253
191,0,21013338871,21013339694,21013339814,21013341752,21013341979,412,471,113,73,261,19,56,31,18,20,11,80
191,0,21013511704,21013512830,21013512950,21013517974,21013518201,724,622,113,73,261,170,56,31,18,20,11,80
191,0,21013570347,21013571473,21013571593,21013576614,21013576841,724,622,113,73,261,170,56,31,18,20,11,80
190,0,21022450816,21022451639,21022451759,21022455759,21022455986,3349,471,113,73,261,19,56,31,18,20,11,80
3927,1,23022496982,23022497759,23022572096,23022703549,23022703772,251449,37555,111,73,60,196,56,0,0,20,11,78
3936,1,23022550897,23022551674,23022572096,23022706742,23022706965,254642,10598,111,73,60,196,56,0,0,20,11,78
3944,1,23022501289,23022502066,23022572096,23022709972,23022710195,257872,35401,111,73,60,196,56,0,0,20,11,78
3965,1,23022561672,23022562449,23022572096,23022713168,23022713391,261068,5211,111,73,60,196,56,0,0,20,11,78
3954,1,23022509918,23022510695,23022572096,23022716311,23022716534,264211,31087,111,73,60,196,56,0,0,20,11,78
3929,1,23022590590,23022591367,23022699770,23022719507,23022719730,132780,54587,111,73,60,196,56,0,0,20,11,78
3958,1,23022594896,23022595673,23022699770,23022722703,23022722926,135976,52434,111,73,60,196,56,0,0,20,11,78
3907,1,23022575958,23022576735,23022579551,23022725899,23022726122,146003,1796,111,73,60,196,56,0,0,20,11,78
3930,1,23022516386,23022517163,23022572096,23022729095,23022729318,276995,27853,111,73,60,196,56,0,0,20,11,78
3949,1,23022601370,23022602147,23022699770,23022732331,23022732554,145604,49197,111,73,60,196,56,0,0,20,11,78
3955,1,23022597065,23022597842,23022699770,23022735527,23022735750,148800,51349,111,73,60,196,56,0,0,20,11,78
3938,1,23022578125,23022578902,23022579551,23022738723,23022738946,158827,712,111,73,60,196,56,0,0,20,11,78
3966,1,23022522854,23022523631,23022572096,23022741919,23022742142,289819,24619,111,73,60,196,56,0,0,20,11,78
3916,1,23022616465,23022617242,23022699770,23022745115,23022745338,158388,41650,111,73,60,196,56,0,0,20,11,78
3948,1,23022603534,23022604311,23022699770,23022748311,23022748534,161584,48115,111,73,60,196,56,0,0,20,11,78
3942,1,23022586260,23022587037,23022699770,23022751507,23022751730,164780,56752,111,73,60,196,56,0,0,20,11,78
3950,1,23022525010,23022525787,23022572096,23022754650,23022754873,302550,23541,111,73,60,196,56,0,0,20,11,78
3923,1,23022633713,23022634490,23022699770,23022757846,23022758069,171119,33026,111,73,60,196,56,0,0,20,11,78
3939,1,23022607841,23022608618,23022699770,23022761042,23022761265,174315,45962,111,73,60,196,56,0,0,20,11,78
3951,1,23022592739,23022593516,23022699770,23022764235,23022764458,177508,53512,111,73,60,196,56,0,0,20,11,78
3957,1,23022535795,23022536572,23022572096,23022767431,23022767654,315331,18149,111,73,60,196,56,0,0,20,11,78
3909,1,23022635869,23022636646,23022699770,23022770438,23022770661,183711,31948,111,73,60,196,56,0,0,20,11,78
3914,1,23022638020,23022638797,23022699770,23022773581,23022773804,186854,30873,111,73,60,196,56,0,0,20,11,78
3934,1,23022605690,23022606467,23022699770,23022776814,23022777037,190087,47037,111,73,60,196,56,0,0,20,11,78
3943,1,23022546580,23022547357,23022572096,23022780010,23022780233,327910,12757,111,73,60,196,56,0,0,20,11,78
3941,1,23022640176,23022640953,23022699770,23022783246,23022783469,196519,29795,111,73,60,196,56,0,0,20,11,78
